Date,Country_Region,Population,New_Confirmed_Cases,Remaining_Confirmed_Cases,Total_Confirmed_Cases,New_Recovered_Cases,Total_Recovered_Cases,New_Fatalities,Total_Fatalities
2020-02-17,Qatar,2781677.0,0,0,0,0,0,0,0
2020-02-18,Qatar,2781677.0,0,0,0,0,0,0,0
2020-02-19,Qatar,2781677.0,0,0,0,0,0,0,0
2020-02-20,Qatar,2781677.0,0,0,0,0,0,0,0
2020-02-21,Qatar,2781677.0,0,0,0,0,0,0,0
2020-02-22,Qatar,2781677.0,0,0,0,0,0,0,0
2020-02-23,Qatar,2781677.0,0,0,0,0,0,0,0
2020-02-24,Qatar,2781677.0,0,0,0,0,0,0,0
2020-02-25,Qatar,2781677.0,0,0,0,0,0,0,0
2020-02-26,Qatar,2781677.0,0,0,0,0,0,0,0
2020-02-27,Qatar,2781677.0,0,0,0,0,0,0,0
2020-02-28,Qatar,2781677.0,0,0,0,0,0,0,0
2020-02-29,Qatar,2781677.0,1,1,1,0,0,0,0
2020-03-01,Qatar,2781677.0,2,3,3,0,0,0,0
2020-03-02,Qatar,2781677.0,0,3,3,0,0,0,0
2020-03-03,Qatar,2781677.0,4,7,7,0,0,0,0
2020-03-04,Qatar,2781677.0,1,8,8,0,0,0,0
2020-03-05,Qatar,2781677.0,0,8,8,0,0,0,0
2020-03-06,Qatar,2781677.0,0,8,8,0,0,0,0
2020-03-07,Qatar,2781677.0,0,8,8,0,0,0,0
2020-03-08,Qatar,2781677.0,7,15,15,0,0,0,0
2020-03-09,Qatar,2781677.0,3,18,18,0,0,0,0
2020-03-10,Qatar,2781677.0,6,24,24,0,0,0,0
2020-03-11,Qatar,2781677.0,238,262,262,0,0,0,0
2020-03-12,Qatar,2781677.0,0,262,262,0,0,0,0
2020-03-13,Qatar,2781677.0,58,320,320,0,0,0,0
2020-03-14,Qatar,2781677.0,17,333,337,4,4,0,0
2020-03-15,Qatar,2781677.0,64,397,401,0,4,0,0
2020-03-16,Qatar,2781677.0,38,435,439,0,4,0,0
2020-03-17,Qatar,2781677.0,0,435,439,0,4,0,0
2020-03-18,Qatar,2781677.0,13,448,452,0,4,0,0
2020-03-19,Qatar,2781677.0,8,456,460,0,4,0,0
2020-03-20,Qatar,2781677.0,10,460,470,6,10,0,0
2020-03-21,Qatar,2781677.0,11,454,481,17,27,0,0
2020-03-22,Qatar,2781677.0,13,461,494,6,33,0,0
2020-03-23,Qatar,2781677.0,7,468,501,0,33,0,0
2020-03-24,Qatar,2781677.0,25,485,526,8,41,0,0
2020-03-25,Qatar,2781677.0,11,496,537,0,41,0,0
2020-03-26,Qatar,2781677.0,12,506,549,2,43,0,0
2020-03-27,Qatar,2781677.0,13,519,562,0,43,0,0
2020-03-28,Qatar,2781677.0,28,544,590,2,45,1,1
2020-03-29,Qatar,2781677.0,44,585,634,3,48,0,1
2020-03-30,Qatar,2781677.0,59,641,693,3,51,0,1
2020-03-31,Qatar,2781677.0,88,717,781,11,62,1,2
2020-04-01,Qatar,2781677.0,54,762,835,9,71,0,2
2020-04-02,Qatar,2781677.0,114,874,949,1,72,1,3
2020-01-22,Romania,19473936.0,0,0,0,0,0,0,0
2020-01-23,Romania,19473936.0,0,0,0,0,0,0,0
2020-01-24,Romania,19473936.0,0,0,0,0,0,0,0
2020-01-25,Romania,19473936.0,0,0,0,0,0,0,0
2020-01-26,Romania,19473936.0,0,0,0,0,0,0,0
2020-01-27,Romania,19473936.0,0,0,0,0,0,0,0
2020-01-28,Romania,19473936.0,0,0,0,0,0,0,0
2020-01-29,Romania,19473936.0,0,0,0,0,0,0,0
2020-01-30,Romania,19473936.0,0,0,0,0,0,0,0
2020-01-31,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-01,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-02,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-03,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-04,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-05,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-06,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-07,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-08,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-09,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-10,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-11,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-12,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-13,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-14,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-15,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-16,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-17,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-18,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-19,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-20,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-21,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-22,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-23,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-24,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-25,Romania,19473936.0,0,0,0,0,0,0,0
2020-02-26,Romania,19473936.0,1,1,1,0,0,0,0
2020-02-27,Romania,19473936.0,0,1,1,0,0,0,0
2020-02-28,Romania,19473936.0,2,3,3,0,0,0,0
2020-02-29,Romania,19473936.0,0,3,3,0,0,0,0
2020-03-01,Romania,19473936.0,0,3,3,0,0,0,0
2020-03-02,Romania,19473936.0,0,3,3,0,0,0,0
2020-03-03,Romania,19473936.0,0,3,3,0,0,0,0
2020-03-04,Romania,19473936.0,1,3,4,1,1,0,0
2020-03-05,Romania,19473936.0,2,5,6,0,1,0,0
2020-03-06,Romania,19473936.0,3,8,9,0,1,0,0
2020-03-07,Romania,19473936.0,0,6,9,2,3,0,0
2020-03-08,Romania,19473936.0,6,12,15,0,3,0,0
2020-03-09,Romania,19473936.0,0,12,15,0,3,0,0
2020-03-10,Romania,19473936.0,10,22,25,0,3,0,0
2020-03-11,Romania,19473936.0,20,39,45,3,6,0,0
2020-03-12,Romania,19473936.0,4,43,49,0,6,0,0
2020-03-13,Romania,19473936.0,40,82,89,1,7,0,0
2020-03-14,Romania,19473936.0,34,114,123,2,9,0,0
2020-03-15,Romania,19473936.0,8,122,131,0,9,0,0
2020-03-16,Romania,19473936.0,27,149,158,0,9,0,0
2020-03-17,Romania,19473936.0,26,168,184,7,16,0,0
2020-03-18,Romania,19473936.0,76,241,260,3,19,0,0
2020-03-19,Romania,19473936.0,17,252,277,6,25,0,0
2020-03-20,Romania,19473936.0,31,283,308,0,25,0,0
2020-03-21,Romania,19473936.0,59,315,367,27,52,0,0
2020-03-22,Romania,19473936.0,66,366,433,12,64,3,3
2020-03-23,Romania,19473936.0,143,505,576,0,64,4,7
2020-03-24,Romania,19473936.0,218,704,794,15,79,4,11
2020-03-25,Romania,19473936.0,112,803,906,7,86,6,17
2020-03-26,Romania,19473936.0,123,912,1029,8,94,6,23
2020-03-27,Romania,19473936.0,263,1151,1292,21,115,3,26
2020-03-28,Romania,19473936.0,160,1276,1452,24,139,11,37
2020-03-29,Romania,19473936.0,363,1566,1815,67,206,6,43
2020-03-30,Romania,19473936.0,294,1835,2109,3,209,22,65
2020-03-31,Romania,19473936.0,136,1943,2245,11,220,17,82
2020-04-01,Romania,19473936.0,215,2116,2460,32,252,10,92
2020-04-02,Romania,19473936.0,278,2356,2738,15,267,23,115
2020-01-22,Russia,144478050.0,0,0,0,0,0,0,0
2020-01-23,Russia,144478050.0,0,0,0,0,0,0,0
2020-01-24,Russia,144478050.0,0,0,0,0,0,0,0
2020-01-25,Russia,144478050.0,0,0,0,0,0,0,0
2020-01-26,Russia,144478050.0,0,0,0,0,0,0,0
2020-01-27,Russia,144478050.0,0,0,0,0,0,0,0
2020-01-28,Russia,144478050.0,0,0,0,0,0,0,0
2020-01-29,Russia,144478050.0,0,0,0,0,0,0,0
2020-01-30,Russia,144478050.0,0,0,0,0,0,0,0
2020-01-31,Russia,144478050.0,2,2,2,0,0,0,0
2020-02-01,Russia,144478050.0,0,2,2,0,0,0,0
2020-02-02,Russia,144478050.0,0,2,2,0,0,0,0
2020-02-03,Russia,144478050.0,0,2,2,0,0,0,0
2020-02-04,Russia,144478050.0,0,2,2,0,0,0,0
2020-02-05,Russia,144478050.0,0,2,2,0,0,0,0
2020-02-06,Russia,144478050.0,0,2,2,0,0,0,0
2020-02-07,Russia,144478050.0,0,2,2,0,0,0,0
2020-02-08,Russia,144478050.0,0,2,2,0,0,0,0
2020-02-09,Russia,144478050.0,0,2,2,0,0,0,0
2020-02-10,Russia,144478050.0,0,2,2,0,0,0,0
2020-02-11,Russia,144478050.0,0,2,2,0,0,0,0
2020-02-12,Russia,144478050.0,0,0,2,2,2,0,0
2020-02-13,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-14,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-15,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-16,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-17,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-18,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-19,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-20,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-21,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-22,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-23,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-24,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-25,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-26,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-27,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-28,Russia,144478050.0,0,0,2,0,2,0,0
2020-02-29,Russia,144478050.0,0,0,2,0,2,0,0
2020-03-01,Russia,144478050.0,0,0,2,0,2,0,0
2020-03-02,Russia,144478050.0,1,1,3,0,2,0,0
2020-03-03,Russia,144478050.0,0,1,3,0,2,0,0
2020-03-04,Russia,144478050.0,0,1,3,0,2,0,0
2020-03-05,Russia,144478050.0,1,2,4,0,2,0,0
2020-03-06,Russia,144478050.0,9,11,13,0,2,0,0
2020-03-07,Russia,144478050.0,0,11,13,0,2,0,0
2020-03-08,Russia,144478050.0,4,14,17,1,3,0,0
2020-03-09,Russia,144478050.0,0,14,17,0,3,0,0
2020-03-10,Russia,144478050.0,3,17,20,0,3,0,0
2020-03-11,Russia,144478050.0,0,17,20,0,3,0,0
2020-03-12,Russia,144478050.0,8,25,28,0,3,0,0
2020-03-13,Russia,144478050.0,17,42,45,0,3,0,0
2020-03-14,Russia,144478050.0,14,51,59,5,8,0,0
2020-03-15,Russia,144478050.0,4,55,63,0,8,0,0
2020-03-16,Russia,144478050.0,27,82,90,0,8,0,0
2020-03-17,Russia,144478050.0,24,106,114,0,8,0,0
2020-03-18,Russia,144478050.0,33,139,147,0,8,0,0
2020-03-19,Russia,144478050.0,52,189,199,1,9,1,1
2020-03-20,Russia,144478050.0,54,243,253,0,9,0,1
2020-03-21,Russia,144478050.0,53,293,306,3,12,0,1
2020-03-22,Russia,144478050.0,61,350,367,4,16,0,1
2020-03-23,Russia,144478050.0,71,421,438,0,16,0,1
2020-03-24,Russia,144478050.0,57,472,495,6,22,0,1
2020-03-25,Russia,144478050.0,163,626,658,7,29,2,3
2020-03-26,Russia,144478050.0,182,799,840,9,38,0,3
2020-03-27,Russia,144478050.0,196,987,1036,7,45,1,4
2020-03-28,Russia,144478050.0,228,1211,1264,4,49,0,4
2020-03-29,Russia,144478050.0,270,1462,1534,15,64,4,8
2020-03-30,Russia,144478050.0,302,1761,1836,2,66,1,9
2020-03-31,Russia,144478050.0,501,2199,2337,55,121,8,17
2020-04-01,Russia,144478050.0,440,2563,2777,69,190,7,24
2020-04-02,Russia,144478050.0,771,3283,3548,45,235,6,30
2020-01-22,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-01-23,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-01-24,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-01-25,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-01-26,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-01-27,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-01-28,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-01-29,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-01-30,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-01-31,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-01,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-02,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-03,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-04,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-05,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-06,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-07,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-08,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-09,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-10,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-11,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-12,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-13,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-14,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-15,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-16,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-17,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-18,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-19,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-20,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-21,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-22,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-23,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-24,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-25,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-26,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-27,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-28,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-02-29,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-03-01,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-03-02,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-03-03,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-03-04,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-03-05,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-03-06,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-03-07,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-03-08,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-03-09,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-03-10,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-03-11,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-03-12,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-03-13,Rwanda,12301939.0,0,0,0,0,0,0,0
2020-03-14,Rwanda,12301939.0,1,1,1,0,0,0,0
2020-03-15,Rwanda,12301939.0,0,1,1,0,0,0,0
2020-03-16,Rwanda,12301939.0,4,5,5,0,0,0,0
2020-03-17,Rwanda,12301939.0,2,7,7,0,0,0,0
2020-03-18,Rwanda,12301939.0,1,8,8,0,0,0,0
2020-03-19,Rwanda,12301939.0,0,8,8,0,0,0,0
2020-03-20,Rwanda,12301939.0,9,17,17,0,0,0,0
2020-03-21,Rwanda,12301939.0,0,17,17,0,0,0,0
2020-03-22,Rwanda,12301939.0,2,19,19,0,0,0,0
2020-03-23,Rwanda,12301939.0,17,36,36,0,0,0,0
2020-03-24,Rwanda,12301939.0,4,40,40,0,0,0,0
2020-03-25,Rwanda,12301939.0,1,41,41,0,0,0,0
2020-03-26,Rwanda,12301939.0,9,50,50,0,0,0,0
2020-03-27,Rwanda,12301939.0,4,54,54,0,0,0,0
2020-03-28,Rwanda,12301939.0,6,60,60,0,0,0,0
2020-03-29,Rwanda,12301939.0,10,70,70,0,0,0,0
2020-03-30,Rwanda,12301939.0,0,70,70,0,0,0,0
2020-03-31,Rwanda,12301939.0,5,75,75,0,0,0,0
2020-04-01,Rwanda,12301939.0,7,82,82,0,0,0,0
2020-04-02,Rwanda,12301939.0,2,84,84,0,0,0,0
2020-01-22,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-01-23,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-01-24,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-01-25,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-01-26,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-01-27,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-01-28,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-01-29,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-01-30,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-01-31,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-01,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-02,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-03,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-04,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-05,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-06,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-07,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-08,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-09,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-10,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-11,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-12,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-13,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-14,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-15,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-16,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-17,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-18,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-19,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-20,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-21,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-22,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-23,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-24,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-25,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-26,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-27,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-28,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-02-29,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-01,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-02,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-03,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-04,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-05,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-06,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-07,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-08,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-09,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-10,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-11,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-12,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-13,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-14,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-15,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-16,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-17,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-18,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-19,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-20,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-21,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-22,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-23,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-24,Saint Kitts and Nevis,52441.0,0,0,0,0,0,0,0
2020-03-25,Saint Kitts and Nevis,52441.0,2,2,2,0,0,0,0
2020-03-26,Saint Kitts and Nevis,52441.0,0,2,2,0,0,0,0
2020-03-27,Saint Kitts and Nevis,52441.0,0,2,2,0,0,0,0
2020-03-28,Saint Kitts and Nevis,52441.0,0,2,2,0,0,0,0
2020-03-29,Saint Kitts and Nevis,52441.0,0,2,2,0,0,0,0
2020-03-30,Saint Kitts and Nevis,52441.0,5,7,7,0,0,0,0
2020-03-31,Saint Kitts and Nevis,52441.0,1,8,8,0,0,0,0
2020-04-01,Saint Kitts and Nevis,52441.0,0,8,8,0,0,0,0
2020-04-02,Saint Kitts and Nevis,52441.0,1,9,9,0,0,0,0
2020-01-22,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-01-23,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-01-24,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-01-25,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-01-26,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-01-27,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-01-28,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-01-29,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-01-30,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-01-31,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-01,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-02,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-03,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-04,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-05,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-06,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-07,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-08,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-09,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-10,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-11,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-12,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-13,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-14,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-15,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-16,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-17,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-18,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-19,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-20,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-21,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-22,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-23,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-24,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-25,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-26,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-27,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-28,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-02-29,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-03-01,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-03-02,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-03-03,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-03-04,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-03-05,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-03-06,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-03-07,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-03-08,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-03-09,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-03-10,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-03-11,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-03-12,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-03-13,Saint Lucia,181889.0,0,0,0,0,0,0,0
2020-03-14,Saint Lucia,181889.0,1,1,1,0,0,0,0
2020-03-15,Saint Lucia,181889.0,1,2,2,0,0,0,0
2020-03-16,Saint Lucia,181889.0,0,2,2,0,0,0,0
2020-03-17,Saint Lucia,181889.0,0,2,2,0,0,0,0
2020-03-18,Saint Lucia,181889.0,0,2,2,0,0,0,0
2020-03-19,Saint Lucia,181889.0,0,2,2,0,0,0,0
2020-03-20,Saint Lucia,181889.0,0,2,2,0,0,0,0
2020-03-21,Saint Lucia,181889.0,0,2,2,0,0,0,0
2020-03-22,Saint Lucia,181889.0,0,2,2,0,0,0,0
2020-03-23,Saint Lucia,181889.0,1,3,3,0,0,0,0
2020-03-24,Saint Lucia,181889.0,0,3,3,0,0,0,0
2020-03-25,Saint Lucia,181889.0,0,3,3,0,0,0,0
2020-03-26,Saint Lucia,181889.0,0,3,3,0,0,0,0
2020-03-27,Saint Lucia,181889.0,0,2,3,1,1,0,0
2020-03-28,Saint Lucia,181889.0,0,2,3,0,1,0,0
2020-03-29,Saint Lucia,181889.0,6,8,9,0,1,0,0
2020-03-30,Saint Lucia,181889.0,0,8,9,0,1,0,0
2020-03-31,Saint Lucia,181889.0,4,12,13,0,1,0,0
2020-04-01,Saint Lucia,181889.0,0,12,13,0,1,0,0
2020-04-02,Saint Lucia,181889.0,0,12,13,0,1,0,0
2020-01-22,Saint Vincent and the Grenadines,110210.0,0,0,0,0,0,0,0
2020-01-23,Saint Vincent and the Grenadines,110210.0,0,0,0,0,0,0,0
2020-01-24,Saint Vincent and the Grenadines,110210.0,0,0,0,0,0,0,0
2020-01-25,Saint Vincent and the Grenadines,110210.0,0,0,0,0,0,0,0
2020-01-26,Saint Vincent and the Grenadines,110210.0,0,0,0,0,0,0,0
2020-01-27,Saint Vincent and the Grenadines,110210.0,0,0,0,0,0,0,0
2020-01-28,Saint Vincent and the Grenadines,110210.0,0,0,0,0,0,0,0
